planning_room_id,planning_room_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_std
11100203,Falkenberg Ost,1040,965,787,18,35,28,307,3,655.2543859649123,178.82163396606407,559.7647058823529,119.98256613554568,762.3529411764706,85.62705557858932,853.5625,91.34839443945727,907.6773333333334,66.47637460531877,823.1363636363636,325.9608938645928
11100204,Falkenberg West,895,836,695,10,23,26,261,7,673.6247960848287,212.164690097148,578.3333333333334,112.88873578292332,702.75,139.20104819354566,817.1111111111111,68.56282601462043,813.51175,76.37272364575868,974.5217391304348,279.99965414998405
11100205,Wartenberg Süd,723,677,541,12,24,14,174,8,670.3148558758315,198.84956508468412,639.8571428571429,124.62133120166945,695.421052631579,170.41463023704983,921.125,174.90068610500074,870.7493636363637,65.27484324189945,1203.75,301.042355823894
11100206,Wartenberg Nord,917,876,690,12,20,12,229,1,674.6509274873524,209.87837831895325,521.8,127.24324911147328,686.0,226.84392578746002,802.0,87.09928653143903,873.4216666666667,162.0945843831106,978.7,408.6598830323329
11100307,Zingster Straße Ost,1588,1500,1197,25,41,33,292,4,703.1840375586854,181.81439331675975,646.0,196.044698498898,768.8333333333334,160.15295997338075,887.4285714285714,131.54859545822967,917.4000000000001,101.09731729519692,966.8181818181819,205.7602942778288
11100308,Zingster Straße West,1263,1173,938,17,41,30,308,9,675.190012180268,175.1784259676745,533.5,59.07083575135565,691.2857142857143,57.72446869148544,817.6315789473684,126.99309278080872,886.2206000000001,160.16383689201328,916.5652173913044,161.00164484957529
11100309,Mühlengrund,708,661,543,13,28,13,170,2,692.6099137931035,195.95653634101058,552.1818181818181,63.94500478038635,708.1428571428571,101.09162420060568,826.125,107.37708920302454,836.5786666666667,125.26335467858641,936.3,407.5994902406582
11200410,Malchower Weg,1106,1042,844,15,24,25,328,7,655.8816489361702,199.91812727261836,617.7777777777778,75.84322279837826,627.4285714285714,141.32162678727624,732.0,50.472314643322484,778.598142857143,76.88126310189543,850.4615384615385,137.73381053358892
11200411,Hauptstraße,1056,965,778,14,54,32,362,20,609.4831625183016,214.96967854240066,570.7692307692307,116.77624890230165,635.1351351351351,154.95844643039024,750.969696969697,76.37182270333938,766.4549545454546,161.84908864461698,924.7826086956521,344.020738872969
11200512,Orankesee,638,584,486,8,21,27,203,3,648.6719457013575,183.49265453380144,509.875,102.07901351404215,652.1875,73.94612340526491,721.1764705882352,118.49643206343684,932.155,340.45048210275746,937.0,309.6447680051145
11200513,Große-Leege-Straße,1026,965,763,11,21,30,351,8,624.4859259259259,187.31612394890283,486.27272727272725,76.83240320215282,654.25,229.6480013966038,714.6923076923077,103.57475932499564,753.944125,55.44631035885717,873.6875,250.7856239234352
11200514,Landsberger Allee,1705,1611,1296,27,30,41,569,8,646.3222314737718,183.56552031091348,546.2083333333334,112.74325552629153,628.8666666666667,108.68162327686883,764.6875,135.1141338523349,772.0951111111112,100.91467882999532,874.9411764705883,274.3844837445917
11200515,Weiße Taube,336,305,256,3,13,17,131,3,623.9874476987447,171.1676037726576,667.0,271.6670756643138,670.375,109.11715525722146,823.5,436.77488480909705,825.5,102.29496963520087,708.5833333333334,343.0696876817603
11300616,Hohenschönhausener Straße,856,810,666,16,19,14,311,6,628.5457516339869,170.5494524851057,489.3333333333333,112.76376486561038,694.0,190.96746170112706,668.7142857142857,161.65984276221712,780.1848571428571,108.22820149484849,829.4166666666666,393.3807913074773
11300617,Fennpfuhlpark,892,849,714,15,24,13,294,12,651.6656441717791,185.6728500230519,568.3076923076923,107.11083404227028,686.4,123.60640297793178,851.0,205.0765710655413,803.213076923077,189.18237156179111,819.5,226.33370152154637
11300618,Storkower Bogen,526,490,389,10,21,6,196,6,612.8579545454545,163.58690327254178,552.5555555555555,124.13209809625299,657.8,263.58576809618745,770.4117647058823,168.6316469496197,905.8138571428572,308.03447717878845,809.4,298.7646230730807
11300619,Rudolf-Seiffert-Park,863,818,684,26,23,15,381,10,608.6438791732909,185.26601733678123,532.0,203.11573055772908,606.9090909090909,115.52355131786294,683.6153846153846,99.58542267950871,779.2997272727273,109.40820765380529,810.7272727272727,355.5801149977571
11300620,Fennpfuhl Ost,1504,1428,1199,26,36,29,696,13,583.9963470319635,189.06424042307214,454.875,83.34126411536981,640.1764705882352,127.86674474531954,751.0555555555555,163.75895924200955,922.9824285714285,639.0002723714015,796.5217391304348,306.2801554081458
11300721,Herzbergstraße,1343,968,858,21,128,38,390,25,624.0534351145038,184.59296505053155,556.0,142.99456089112076,634.6739130434783,179.81389088707363,739.5698924731183,158.9742526220125,815.9771142857144,118.27247737988237,913.4827586206897,433.1644871251612
11300722,Rathaus Lichtenberg,1680,1553,1362,26,74,41,793,15,578.5731707317074,185.1109554774704,459.95652173913044,93.9721807291293,543.5897435897435,104.66380210457277,667.6470588235294,139.33388770796077,724.4823125,112.63525998769582,806.04,333.50318339310246
11300723,Bornitzstraße,265,226,200,3,31,6,120,2,578.7684210526315,186.9058531434815,522.5,85.55992052357225,584.3333333333334,156.7434968651772,710.5294117647059,148.0920818473505,869.7004999999999,27.31341363689278,586.75,106.94040396407712
11300724,Roedeliusplatz,496,460,382,9,17,15,188,2,608.3795180722891,178.22005289231407,389.25,136.89016278267283,617.2857142857143,101.0226282996608,746.5,140.12672835686988,1140.2346666666667,549.3780118245844,1167.6666666666667,473.51496728448217
11300725,Nibelungenviertel,1169,855,714,14,39,31,397,14,599.195652173913,206.60795004052304,497.6923076923077,181.48341733952103,587.3928571428571,149.03848354274,765.1923076923077,210.42414675711896,808.8707777777778,127.66643641770052,994.1481481481482,434.1540584156117
11300826,Frankfurter Allee Süd,1519,1423,1214,26,34,55,555,10,635.6214740673339,192.000371255172,566.9047619047619,164.45513210657333,657.68,144.91282436922782,825.9166666666666,271.3470289959474,882.2749285714284,233.0736650851513,920.025641025641,395.60350213842077
11400927,Victoriastadt,348,297,252,6,32,15,123,11,603.073732718894,205.57461045626,406.0,58.12629926863284,649.36,109.6885287226214,799.25,221.104195386228,832.793,114.50417386840408,982.1538461538462,527.8520698948785
11400928,Nöldnerplatz,268,235,205,4,16,10,82,3,634.0324324324324,234.59620495055594,413.0,116.65619000578866,850.3,197.2849321272267,954.0,283.50573186445456,893.0856,176.5313030564268,882.625,379.55799011105387
11400929,Weitlingkiez,1469,1361,1132,26,50,35,391,18,654.7014778325123,195.86597918614538,623.3809523809524,161.58046793795225,759.3684210526316,169.4787591016312,850.1935483870968,146.33942721286442,879.1570454545454,191.27873683324458,933.5,385.5796314302832
11400930,Zachertstraße,426,402,311,9,9,11,102,2,682.9148936170212,207.30076794235578,567.875,191.3145782661187,771.1428571428571,184.89495086979215,862.1666666666666,118.4456274695975,778.6085,6.131322899668468,1124.5,209.8339479547714
11400931,Massower Straße,903,860,707,14,22,16,225,9,686.2595419847328,192.9559609635046,597.9230769230769,115.28548733359108,810.9090909090909,347.62694215076436,810.2727272727273,135.92651758144245,774.8514,96.1749150156457,772.0,264.0177732944974
11401032,Rosenfelder Ring,804,757,629,21,14,27,147,1,701.2384341637011,183.86779355750215,676.8888888888889,107.09637709525053,686.8,77.3673057563723,879.3333333333334,77.18376340483363,861.013,,1014.8636363636364,471.73603347781824
11401033,Gensinger Straße,809,754,606,12,27,22,166,9,700.113309352518,210.53341033571607,558.4,67.41447256421363,676.1333333333333,63.92503049517868,762.6,157.9298216659177,731.3028888888889,46.068409945005804,978.3529411764706,387.4507938397582
11401034,Tierpark,530,505,404,7,7,15,125,1,691.6223404255319,189.71794061950965,702.5,152.60373520985652,610.25,51.596996036591136,802.75,152.2177716299907,853.68,226.10446435221044,994.7777777777778,384.7173565677073
11401135,Dolgenseestraße,1269,1191,959,19,30,36,356,3,683.9593023255813,208.7207490344704,585.6,107.17195795276194,665.6666666666666,149.45378326871938,893.6666666666666,78.82047111421414,962.751375,139.70540120956312,870.3333333333334,365.3544635801936
11401136,Volkradstraße,1109,1057,867,15,27,13,288,6,695.7471410419314,211.93094643618593,555.9090909090909,111.91465904469759,661.6875,112.9800683011536,844.4,131.70944452763356,996.6091111111111,409.3508962722094,857.3333333333334,178.7812909674835
11401137,Erieseering,1119,1044,862,13,32,28,311,6,679.2840909090909,191.7406759825021,615.9,126.6082760152572,700.5882352941177,156.57987531270163,889.4117647058823,88.24331336107669,846.2755999999999,115.87444401132346,961.3636363636364,384.3787251253695
11501238,Rummelsburg,434,363,313,8,28,37,109,2,679.6118881118881,206.72352856335849,588.375,142.71944256377364,774.3125,200.56012190861873,991.3333333333334,187.85886292893497,1156.4934444444443,325.69362887770427,910.5,396.25428704305523
11501339,Karlshorst West,879,828,678,18,15,19,345,1,603.8232323232323,226.59490728108455,496.625,85.57092574778734,702.4285714285714,313.9372852141317,1096.0,100.17983829094555,948.0899999999999,105.08455296569522,822.5,309.8147295831279
11501340,Karlshorst Nord,936,871,733,12,14,36,255,1,689.8050314465409,215.0828583201102,583.5,193.08791895000692,725.5714285714286,210.09430988872364,951.0,73.08898685848644,1159.2282500000001,318.43089188223655,884.4,465.9678994666192
11501341,Karlshorst Süd,577,536,444,10,17,23,161,3,701.295739348371,244.11640018871674,521.1111111111111,103.7743278037064,581.0,129.7859776709333,781.7142857142857,76.60660172969057,790.3549999999999,93.13353976951589,792.3333333333334,362.4193216508777
12100101,Letteplatz,1327,1230,990,14,30,50,412,10,641.5039106145251,177.83257508391534,555.6,95.67560933812871,602.0,131.16306644783813,759.75,167.68010741007006,700.74025,148.87201364572127,779.7,221.4983012031863
12100102,Hausotterplatz,1155,1083,897,15,26,33,231,5,695.6971569839308,170.64708241560052,610.0833333333334,115.28498943001553,714.8636363636364,271.60831312309966,804.6875,150.92988162278093,799.406,110.08859732415523,1006.44,355.13226174670945
12100103,Breitkopfbecken,1020,937,763,12,36,36,246,15,670.9762258543833,174.01402353353552,589.125,73.87138920351467,703.3461538461538,194.7999881535299,721.304347826087,112.8947356783013,781.32,103.69494576599077,753.074074074074,254.36526219137437
12100204,Schäfersee,1383,1284,1061,27,41,43,514,11,628.8820459290188,192.1498720377597,536.3333333333334,105.41044691509747,611.6071428571429,148.8293428072008,766.1818181818181,180.9471473383046,751.7233571428571,128.22790707150907,866.5757575757576,329.5484628911799
12100205,Teichstraße,2060,1897,1567,29,79,63,745,30,623.5867418899859,178.70023912343183,524.04,98.17012444391281,584.7692307692307,107.72361428167217,705.1666666666666,148.897270502587,758.7176874999999,102.86766352453022,794.6428571428571,368.7852998732425
12100206,Humboldtstraße,569,537,431,6,9,19,180,2,641.9689119170985,159.06989092801942,528.0,94.94630061250412,635.5714285714286,128.50013896601715,842.75,148.73102119822437,767.7823333333332,222.21061724484127,738.3125,195.0875764880993
12200307,Reinickes Hof,505,474,389,8,9,20,195,0,627.2237960339943,172.3787891016179,556.5,64.12409843420804,681.2,281.66593688268375,935.0,,,,783.5625,246.57519982079842
12200308,Mellerbogen,623,585,475,9,16,10,161,4,665.6298850574713,160.99208134842905,612.3333333333334,73.66308437745462,725.7777777777778,149.92312845069785,740.7,343.20581774400813,843.0011666666666,177.44000188166888,837.8888888888889,174.09153084257463
12200309,Scharnweberstraße,1554,1423,1160,26,58,61,481,11,650.0141776937618,175.04249730604255,539.1111111111111,94.83663283828977,625.2162162162163,124.73664148809576,700.7777777777778,137.87615791221816,803.3709333333335,150.4418664864399,836.6603773584906,302.836586004617
12200310,Klixstraße,1003,912,714,21,30,48,353,9,633.1206106870229,198.1807605979605,597.8333333333334,159.82499620448831,683.8,165.6507513673615,764.6666666666666,134.09520427488752,787.1274444444444,59.31150408670966,802.2857142857143,245.01231318740977
12200411,Schumacher-Quartier,98,84,66,1,4,10,24,0,666.171875,177.95269165221927,578.0,,571.0,,,,,,874.4444444444445,182.08728065896798
12200412,Waldidyll/Flughafensee,883,794,678,29,40,44,345,5,615.3912337662338,217.7765047860979,492.85,93.78883055482729,559.6363636363636,109.38580595970642,757.7777777777778,254.50283779251745,876.8667142857142,180.849902737707,1050.6666666666667,410.54435407963734
12200413,Tegel Süd,907,842,671,18,18,43,351,2,608.6179401993355,219.82389005598122,516.125,139.77404384696516,753.4444444444445,246.94640669136652,716.7777777777778,169.68704854656542,919.8,159.55528298523993,821.3611111111111,316.38224194141014
12200414,TXL,535,472,424,5,11,37,221,4,494.97074468085106,326.6564461456572,598.4,52.61463674682169,552.0,329.75445410183625,838.75,463.7113865326147,831.4685000000001,49.89756214819853,949.55,338.3118267298132
12200515,Alt-Tegel,2487,2218,1857,40,50,68,1016,3,553.3101150817686,250.8081425640143,420.80555555555554,139.89032835851793,540.35,215.22773128895233,662.8125,264.68804752009487,946.345125,143.08915203210847,820.6296296296297,372.3934466468504
12400616,Konradshöhe/Tegelort,512,489,412,8,3,16,215,0,576.696875,208.43742885021794,467.75,49.741833500585805,739.0,,962.5,99.7020561473032,,,701.3,190.50462228279687
12400617,Alt-Heiligensee,534,493,434,12,11,22,28,0,814.2533692722373,215.59620780454023,790.3,142.59581574038793,902.1428571428571,94.13010246715017,938.6,180.92070086090206,1167.69775,241.91829557431848,1196.75,268.35902850811294
12400618,Heiligensee Nord,385,338,294,13,8,35,51,0,790.7683397683397,249.53985638365907,632.8,146.78692039824256,887.5,112.10857832179182,1049.5,197.28279195104676,909.566,,1063.2916666666667,295.7487886948867
12400619,Heiligensee,793,738,612,22,24,24,115,0,755.0221402214022,230.34549207576282,692.8421052631579,150.86869315102922,784.4375,168.75385180789206,1085.0,222.16041501581688,1226.8616666666665,230.51750290914293,1210.2,381.36712720721715
12400720,Frohnau West,824,771,654,18,19,31,192,0,702.3017408123791,224.75905673016825,573.8333333333334,69.41421564300309,761.0,161.53265923645284,955.25,133.45504861188277,,,995.2666666666667,258.5968916691621
12400721,Frohnau Ost,747,691,584,13,14,37,221,1,664.6777041942605,243.9260140296261,715.25,160.65557657832574,733.125,107.89603130527354,962.75,47.44382643365381,945.377,78.89897464479496,1054.0833333333333,392.29579752225635
12400722,Hermsdorf West,976,696,582,11,11,22,308,2,575.1024590163935,197.2988481377603,512.8,144.0754432001975,569.1,51.243319347772314,984.8571428571429,369.0841948080991,836.393,73.99643706963194,918.25,439.844335502555
12400723,Hermsdorf Ost/Waldsee,646,591,494,17,14,35,266,2,593.5657276995305,191.3820488208886,552.1538461538462,124.54038578833652,568.7777777777778,146.29061639231836,807.6,57.80397910178849,845.5585,7.9132319882586755,823.0,388.6267197102217
12500824,Ziekowstraße/Freie Scholle,977,911,748,17,20,33,389,4,614.8385650224216,208.1724532855386,487.53846153846155,155.16046284659387,570.0,100.28232872518197,787.6666666666666,304.3863772685412,791.2149999999999,63.61117720966968,830.7586206896551,237.19110064798173
12500825,Borsigwalde,837,766,638,10,36,29,339,14,623.0831889081455,213.70761440921993,510.875,112.27700120683666,613.7241379310345,140.98958840782845,734.65,159.5623207731898,798.2308235294117,102.80210779772179,864.56,254.92402136061375
12500926,Wittenau Süd,902,854,712,23,18,29,415,5,560.9888357256779,200.47885534553282,530.4,196.7644597776208,605.0833333333334,126.95772978245616,797.3846153846154,112.97827111258935,849.6717142857143,79.63097923696593,693.8636363636364,298.38490569740947
12500927,Wittenau Nord,1359,963,808,16,21,28,382,5,641.2391608391608,221.72691238179635,464.46153846153845,122.01476371366935,742.1538461538462,258.7327598616785,779.8,212.51342441256634,756.9959999999999,73.31441831931836,786.6,296.83019837386263
12500928,Waidmannslust,558,516,431,5,10,25,235,1,608.9657894736843,204.68078341885985,492.6,252.69507316131038,632.4285714285714,136.60021613313447,771.2,136.0540333837994,976.9879999999999,540.3073625724528,826.0454545454545,287.709257555465
12500929,Lübars,400,369,320,7,18,11,60,3,743.3874538745388,201.23419484606754,687.1428571428571,89.32418218942465,635.75,111.61877082283249,1157.6,450.5488874694954,922.6200000000001,324.22797433827327,947.7,184.24624223516142
12500930,Wittenau Mitte,1453,1361,1092,18,38,34,504,10,626.675983436853,217.38316874756282,498.72727272727275,139.41025135124812,674.0416666666666,171.28148182011017,733.1,183.9968249153973,761.7774545454545,116.23939961593372,643.52,221.147974593182
12601031,Lübarser Straße,405,380,304,4,9,13,133,0,647.5294117647059,181.57563522917334,584.3333333333334,22.143471573656512,546.6,192.0971108580241,749.0,53.74011537017761,1016.337,,905.0833333333334,393.8754898634231
12601032,Rollbergesiedlung,785,715,542,13,22,40,195,0,681.6157024793389,209.9791497125328,667.5454545454545,204.12856911092265,602.9230769230769,75.0815795634561,846.75,272.3964774168178,1029.882,61.9694599056665,775.2903225806451,233.65162008831115
12601133,Treuenbrietzener Straße,1603,1516,1219,28,46,22,283,18,747.0018761726079,210.75350173633944,691.3636363636364,150.88549599094307,716.5263157894736,218.89250746556266,942.375,162.9269808440472,840.4641904761904,181.1365785763933,820.9375,262.48110249438275
12601134,Märkisches Zentrum,2237,2064,1658,38,78,45,389,21,747.1337837837838,224.23366228429492,601.9090909090909,159.68922232659511,708.5681818181819,169.89961437289725,890.7,174.64489093882617,842.0098846153846,157.5621954305859,695.3571428571429,127.66194197399406
12601235,Dannenwalder Weg,1161,1090,851,19,32,26,316,12,694.9245033112583,221.07748169675799,568.3333333333334,218.15940000266733,699.8666666666667,198.1449205097358,882.8333333333334,172.33309888032815,824.311230769231,54.39234535783175,748.35,209.3489343555144
12601236,Schorfheidestraße,356,330,282,3,8,12,133,1,629.570281124498,237.993096098703,606.0,176.11643875572773,603.0,119.78731151503484,844.0,94.75230867899737,707.683,,777.7,431.9658036876942
